91	32	1
27	5	48
121	0	81
57	10	25
41	19	4
108	3	68
129	41	16
51	3	103
26	0	54
122	15	49
19	6	100
129	0	25
72	6	108
66	14	130
129	0	16
25	10	48
57	0	46
98	5	132
108	6	108
26	16	71
44	32	128
10	12	18
79	1	28
119	12	84
129	3	90
132	14	17
70	19	110
8	12	18
12	3	131
66	3	3
127	6	25
1	6	84
16	0	29
37	5	120
77	4	34
21	7	7
85	12	74
77	3	38
19	2	64
116	5	92
1	5	30
50	10	33
93	3	84
62	3	85
27	0	13
7	5	98
18	9	82
26	10	71
27	10	21
41	19	87
117	2	49
87	10	40
50	10	60
66	15	86
117	28	96
7	5	105
90	6	114
5	15	23
4	5	131
83	2	7
27	28	58
130	3	40
79	19	99
0	16	69
10	3	13
27	16	74
132	6	50
38	14	108
88	32	13
48	7	5
112	10	132
30	19	1
7	6	57
6	5	132
26	3	28
76	12	28
109	3	85
46	16	75
120	16	117
69	19	29
75	3	14
32	5	113
57	6	85
90	3	42
115	19	116
128	28	87
120	3	131
10	7	63
98	0	73
47	19	73
60	0	120
104	26	81
85	6	22
81	5	122
80	3	108
81	3	90
58	6	5
122	12	85
114	30	81
17	5	102
98	31	92
69	6	50
27	0	114
76	30	38
111	12	40
125	15	26
37	3	84
76	30	54
100	16	67
33	6	89
87	3	39
123	10	132
125	3	75
36	3	75
7	16	46
72	4	122
98	0	115
87	2	0
49	5	115
73	8	37
73	3	87
94	10	48
39	2	46
16	17	17
96	6	65
77	28	3
44	5	60
79	19	66
122	22	77
81	2	83
111	4	73
111	32	44
41	21	108
15	3	88
66	6	28
39	4	59
28	19	29
123	0	60
89	36	22
99	3	50
100	12	5
39	28	89
91	17	89
111	9	49
20	0	70
106	6	82
32	19	117
28	6	120
26	0	86
132	3	47
107	10	91
44	3	26
62	19	103
76	2	82
3	5	59
71	19	76
77	16	9
84	12	74
77	17	9
112	34	20
74	23	37
103	6	17
78	1	108
23	6	29
31	8	100
91	2	42
81	2	72
4	3	119
87	3	80
59	2	110
42	29	82
81	19	37
13	10	116
67	2	30
102	5	129
113	22	4
105	3	18
128	21	61
118	12	53
23	2	107
17	25	128
117	0	50
116	13	52
102	5	76
122	1	17
61	32	127
39	3	10
95	39	23
50	7	49
85	3	97
4	5	12
39	0	120
28	12	83
26	0	111
10	19	97
50	14	45
85	2	30
12	19	36
27	10	8
122	3	18
35	14	100
61	3	28
114	15	116
52	22	7
123	4	80
43	3	131
54	16	80
84	3	107
32	19	30
51	17	70
3	2	108
79	3	126
37	3	126
18	2	16
45	3	40
77	6	128
98	4	103
39	9	63
109	38	26
86	17	95
89	5	117
129	2	110
9	12	87
86	4	11
52	22	131
22	6	103
46	19	73
37	6	44
12	28	85
38	19	73
127	2	64
67	24	121
38	5	120
30	14	85
22	2	85
100	26	130
86	2	35
84	5	63
85	12	66
28	15	23
122	22	25
84	5	44
0	0	22
130	10	35
87	12	47
37	3	99
75	5	49
116	4	59
45	6	50
77	16	11
39	28	98
108	3	37
51	32	59
64	3	26
109	5	2
103	6	80
9	30	74
41	21	59
79	25	26
98	14	85
97	0	77
75	12	85
104	2	105
104	10	2
105	3	115
45	0	71
14	3	27
20	12	130
10	2	10
51	13	73
77	19	73
120	32	118
77	28	112
14	12	43
111	32	81
126	15	9
129	8	111
79	5	81
123	7	103
28	10	78
68	6	42
103	12	73
10	15	47
65	3	120
36	4	103
79	3	110
107	12	100
131	2	2
57	0	74
76	1	46
56	3	108
86	4	52
94	12	53
31	5	60
27	16	104
57	2	68
102	28	115
111	5	60
22	19	99
12	6	28
79	5	89
92	1	7
59	1	7
63	3	16
25	2	29
9	6	85
42	3	98
127	34	118
92	5	28
21	10	102
42	0	14
87	3	94
6	36	20
68	5	91
37	2	94
50	8	19
40	13	52
84	10	120
76	20	98
26	6	0
17	9	41
78	2	26
42	6	100
34	6	13
65	12	18
46	12	130
50	2	20
15	3	55
90	4	98
3	3	84
0	16	119
87	12	25
43	2	76
34	26	47
76	1	118
4	6	89
72	7	90
106	21	122
37	1	42
5	23	29
84	13	124
127	9	116
98	0	42
44	6	128
34	16	12
100	9	33
64	15	45
57	12	6
92	2	26
88	4	73
46	2	126
41	2	112
55	1	96
86	29	5
54	16	106
32	3	126
32	2	124
35	3	14
51	10	5
95	21	84
70	20	116
15	25	37
84	4	24
111	9	72
108	10	90
132	12	81
132	14	55
6	5	63
24	5	6
69	2	82
55	6	72
9	3	85
38	0	50
86	15	41
60	10	66
